userId;Aventura;Fantasía;Animación;Drama;Terror;Acción;Comedia;Historica;Oeste;Suspense;Crimen;Documental;Ciencia ficción;Misterio;Musical;Romance;Familiar;Guerra;Extranjera;TV
13;33,33333333333333;32,407407407407405;31,944444444444443;82,98611111111111;43,05555555555556;44,44444444444444;47,222222222222214;0,0;100,0;68,05555555555554;44,44444444444445;58,333333333333336;19,444444444444446;38,88888888888889;0,0;66,66666666666666;44,44444444444444;0,0;0,0;0,0
14;0,0;0,0;0,0;41,66666666666667;0,0;37,5;0,0;0,0;100,0;37,5;0,0;0,0;0,0;0,0;0,0;41,66666666666667;0,0;41,66666666666667;0,0;0,0
15;0,0;4,003108112881027;35,92201462225834;55,39982380064299;38,62875710804226;21,193322170460405;49,55239642567018;53,98537774167343;100,0;23,566514822774536;18,05544272948822;97,23801787164905;19,58212835093421;27,567018683996764;35,09341998375306;36,180101476874746;4,356504583961952;36,75060926076362;62,64419171405362;5,26401299756298
16;0,0;0,0;0,0;100,0;0,0;0,0;98,24561403508773;0,0;0,0;70,0;51,57894736842105;0,0;0,0;44,21052631578947;0,0;58,94736842105262;0,0;0,0;0,0;0,0
17;58,29266955425187;54,739843193157526;0,0;95,5965439910992;95,272036113091;56,58410548823948;100,0;64,14825374198146;94,93941553813256;62,269626310966295;67,46258018531718;0,0;70,04989308624374;57,16322166785459;0,0;80,18531717747682;65,57377049180326;63,43549536707055;0,0;51,31860299358517
18;31,825396825396822;25,925925925925924;0,0;61,11111111111111;44,44444444444444;33,425925925925924;33,33333333333333;0,0;0,0;33,44444444444445;45,55555555555555;100,0;34,25925925925925;37,33333333333332;66,66666666666666;66,66666666666666;0,0;83,33333333333334;0,0;0,0
19;18,683333333333334;24,814814814814813;27,333333333333332;35,1578947368421;30,64102564102564;20,911111111111115;28,43809523809524;20,0;100,0;22,496296296296297;23,94117647058824;80,0;21,5625;24,539682539682538;25,0;23,958333333333336;23,055555555555557;0,0;0,0;0,0
20;60,203629924745464;84,9933598937583;0,0;100,0;87,64940239043825;52,058432934926955;96,67994687915007;0,0;0,0;72,71654124243767;84,4621513944223;0,0;58,432934926958836;91,63346613545818;0,0;84,9933598937583;84,9933598937583;0,0;0,0;0,0
21;35,49382716049382;30,555555555555554;46,29629629629628;54,662698412698404;73,14814814814815;35,1010101010101;48,61111111111111;44,44444444444444;0,0;34,201388888888886;35,648148148148145;100,0;35,41666666666667;46,03174603174603;37,5;45,37037037037038;41,66666666666667;25,0;0,0;0,0
22;70,96296296296296;62,0;0,0;80,95238095238096;73,33333333333333;71,1111111111111;87,1111111111111;62,22222222222222;93,33333333333333;70,3030303030303;79,59595959595958;0,0;61,155555555555566;65,77777777777777;100,0;63,83838383838384;45,629629629629626;0,0;0,0;84,0
23;46,179245283018865;53,26560232220609;61,20754716981133;79,99999999999999;74,90566037735847;49,34875228241021;90,07861635220125;75,47169811320754;100,0;52,695417789757414;56,81940700808625;88,67924528301886;48,45726970033296;52,75943396226415;66,70859538784067;58,0503144654088;49,27672955974842;0,0;24,90566037735849;45,283018867924525
24;37,5;0,0;0,0;95,0;0,0;50,27777777777778;30,0;0,0;0,0;50,27777777777778;40,0;0,0;60,41666666666667;50,0;100,0;0,0;0,0;0,0;0,0;0,0
25;27,0;60,0;0,0;54,666666666666664;60,0;35,77777777777777;28,333333333333332;43,33333333333333;0,0;34,666666666666664;24,0;0,0;30,0;38,66666666666666;60,0;100,0;26,666666666666668;0,0;0,0;0,0
26;34,65703971119134;71,48014440433214;43,321299638989174;83,68887430259272;86,64259927797835;49,81949458483755;100,0;32,49097472924188;0,0;50,54151624548737;52,346570397111925;0,0;46,57039711191336;25,270758122743686;0,0;44,22382671480145;38,98916967509026;64,98194945848375;97,47292418772564;34,65703971119134
27;0,0;0,0;0,0;100,0;0,0;44,71544715447154;73,17073170731707;0,0;0,0;45,73170731707316;42,68292682926828;0,0;48,78048780487805;0,0;73,17073170731707;73,17073170731707;0,0;0,0;0,0;0,0
28;25,66666666666667;25,25;20,5;38,81481481481482;39,58333333333333;23,75;26,833333333333336;0,0;0,0;28,333333333333332;18,333333333333332;100,0;33,333333333333336;34,44444444444444;26,666666666666668;28,333333333333332;26,916666666666668;0,0;0,0;0,0
29;0,0;0,0;0,0;100,0;0,0;0,0;66,66666666666666;0,0;66,66666666666666;100,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
30;36,525974025974016;31,98621553884712;32,14285714285714;54,41904761904761;63,13775510204081;31,901544401544392;49,56467661691543;30,402930402930405;56,6326530612245;38,309151785714306;41,05691056910569;100,0;37,096774193548384;37,50000000000001;41,468253968253975;42,760243632336675;32,256235827664405;33,86243386243387;25,0;0,0
31;31,6622691292876;0,0;0,0;75,30782761653472;39,577836411609496;55,17338861666039;100,0;0,0;59,366754617414244;56,10982849604221;48,21899736147757;0,0;46,17414248021108;46,174142480211074;0,0;63,48944591029023;0,0;0,0;79,15567282321899;0,0
32;59,523809523809526;60,317460317460316;0,0;75,39682539682539;100,0;47,08994708994708;41,666666666666664;0,0;0,0;34,920634920634924;55,55555555555555;0,0;47,222222222222214;67,46031746031746;35,714285714285715;59,523809523809526;71,42857142857143;0,0;0,0;0,0
33;41,66666666666667;52,77777777777778;0,0;55,55555555555556;75,0;38,333333333333336;75,0;0,0;0,0;57,73809523809524;37,5;0,0;34,722222222222214;0,0;100,0;57,14285714285714;37,5;0,0;0,0;68,75
34;29,259259259259256;23,45679012345679;24,07407407407408;45,77777777777778;53,70370370370371;33,5978835978836;27,77777777777778;0,0;59,25925925925925;31,196581196581196;30,808080808080806;100,0;32,40740740740741;31,944444444444443;38,51851851851851;36,11111111111111;37,03703703703704;33,33333333333333;0,0;0,0
35;0,0;0,0;15,999999999999998;100,0;0,0;60,0;67,0;0,0;0,0;40,0;50,0;0,0;0,0;0,0;0,0;89,99999999999999;15,999999999999998;0,0;0,0;0,0
36;29,6875;28,833333333333332;25,0;44,05864197530864;24,0625;37,125;32,29166666666667;0,0;100,0;29,791666666666668;35,416666666666664;75,0;27,166666666666668;38,54166666666667;25,0;36,607142857142854;24,479166666666664;0,0;0,0;0,0
37;62,5;100,0;0,0;83,33333333333334;0,0;95,83333333333333;75,0;0,0;0,0;66,66666666666666;84,72222222222221;0,0;0,0;75,0;0,0;62,5;0,0;0,0;0,0;0,0
38;50,79365079365079;50,79365079365079;0,0;89,8989898989899;57,14285714285714;55,55555555555556;100,0;0,0;0,0;58,46560846560847;51,98412698412697;0,0;57,14285714285714;42,857142857142854;57,14285714285714;57,14285714285714;0,0;0,0;0,0;0,0
39;33,854166666666664;33,33333333333333;0,0;54,26282051282052;31,944444444444443;33,58333333333333;36,5;0,0;100,0;27,986111111111107;34,583333333333336;75,0;31,25;29,6875;28,472222222222225;26,5625;31,25;62,5;0,0;0,0
40;0,0;0,0;0,0;0,0;0,0;30,0;72,0;0,0;30,0;30,0;45,0;0,0;0,0;30,0;0,0;45,0;0,0;0,0;100,0;0,0
41;55,76472120896301;57,998957790515895;0,0;100,0;55,93190898037172;53,560882404029876;55,81031787389266;63,83533090151121;0,0;52,93772798332464;59,33645996178565;76,60239708181345;54,35122459614383;53,98645127670662;39,39551849921835;62,923397602918186;43,28643390654855;58,3637311099531;0,0;0,0
42;40,0;0,0;0,0;83,33333333333334;100,0;71,33333333333334;99,44444444444444;0,0;83,33333333333334;80,27777777777779;53,333333333333336;0,0;83,33333333333334;80,55555555555554;0,0;58,333333333333336;0,0;0,0;0,0;0,0
43;41,4572864321608;60,30150753768845;30,150753768844226;87,22182340272794;90,45226130653266;38,52596314907873;100,0;90,45226130653266;0,0;54,2713567839196;61,97654941373534;0,0;30,150753768844226;75,37688442211056;40,20100502512563;79,39698492462311;50,25125628140703;0,0;0,0;0,0
44;83,33333333333334;0,0;0,0;68,33333333333333;58,333333333333336;0,0;62,5;0,0;0,0;33,33333333333333;75,0;100,0;83,33333333333334;61,11111111111111;87,5;75,0;50,0;75,0;0,0;0,0
45;0,0;0,0;0,0;100,0;0,0;0,0;100,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
46;50,0;0,0;0,0;44,166666666666664;0,0;43,75;100,0;0,0;50,0;44,166666666666664;41,25;0,0;50,0;0,0;0,0;0,0;50,0;0,0;0,0;0,0
47;35,41666666666667;0,0;0,0;35,0;0,0;29,166666666666664;29,166666666666664;0,0;100,0;39,58333333333333;41,66666666666667;0,0;37,5;25,0;0,0;33,33333333333333;25,0;0,0;0,0;0,0
48;0,0;13,232790075407443;21,284359036730734;76,1225979080516;24,689856482607638;21,685005795069166;63,78010216492339;53,29603502797372;100,0;27,42641693018729;25,018243736317196;48,18778885915835;10,578326441255175;21,47895889078083;29,670396497202635;39,46120165409877;16,580515689613232;53,29603502797372;69,8978350766237;32,3522257358307
49;24,28571428571428;22,5;20,0;31,372549019607842;80,0;23,333333333333332;22,5;20,0;0,0;31,25;25,666666666666664;100,0;32,0;32,08333333333333;30,0;26,333333333333332;21,66666666666667;0,0;0,0;0,0
50;43,269230769230774;41,53846153846154;0,0;69,8901098901099;73,84615384615385;36,346153846153854;45,12820512820513;0,0;0,0;47,14285714285714;60,00000000000001;100,0;46,73076923076923;0,0;61,53846153846154;57,6923076923077;46,15384615384615;0,0;0,0;0,0
51;0,0;20,0;0,0;83,33333333333331;0,0;80,0;72,5;89,99999999999999;0,0;80,0;80,0;0,0;100,0;0,0;0,0;67,49999999999999;100,0;0,0;0,0;0,0
52;33,33333333333333;44,44444444444445;0,0;100,0;0,0;27,77777777777778;0,0;0,0;0,0;13,888888888888888;0,0;0,0;0,0;0,0;0,0;33,33333333333333;66,66666666666666;0,0;0,0;0,0
53;41,269841269841265;33,33333333333333;0,0;100,0;0,0;41,269841269841265;57,14285714285714;0,0;57,14285714285714;46,42857142857143;67,85714285714286;0,0;57,14285714285714;42,857142857142854;0,0;0,0;57,14285714285714;0,0;0,0;0,0
54;0,0;0,0;0,0;50,0;10,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10,0;0,0;0,0;0,0;50,0;0,0;100,0;0,0
55;37,109374999999986;62,499999999999986;0,0;100,0;78,12499999999999;45,31249999999999;63,476562499999986;0,0;0,0;47,65625;70,31249999999999;0,0;35,15624999999999;66,40624999999999;0,0;0,0;78,12499999999999;0,0;0,0;0,0
56;41,333333333333336;34,22222222222223;42,400000000000006;72,50877192982456;84,66666666666664;50,84444444444445;68,54545454545453;37,222222222222214;86,66666666666666;53,01449275362319;58,15384615384615;96,66666666666666;48,14814814814814;57,14285714285714;60,0;53,333333333333336;48,38095238095238;35,83333333333333;100,0;0,0
57;26,74897119341564;20,84656084656085;13,333333333333334;50,645502645502646;27,037037037037038;22,43386243386244;42,16049382716051;29,629629629629626;0,0;24,4074074074074;23,809523809523807;100,0;28,740740740740744;27,037037037037038;40,74074074074074;36,11111111111111;17,77777777777778;0,0;0,0;0,0
58;29,166666666666668;10,416666666666666;0,0;53,47222222222222;100,0;22,61904761904762;14,583333333333334;25,0;0,0;22,916666666666664;18,055555555555554;0,0;22,916666666666668;21,875;0,0;18,75;22,916666666666668;25,0;0,0;0,0
59;39,682539682539684;14,285714285714285;14,285714285714285;74,43452380952381;14,285714285714285;64,36507936507937;46,58008658008657;28,57142857142857;100,0;53,492063492063494;58,452380952380956;19,047619047619047;25,396825396825403;93,65079365079366;19,047619047619047;39,682539682539684;0,0;0,0;0,0;0,0
60;36,111111111111114;0,0;0,0;64,86111111111111;0,0;48,61111111111111;42,59259259259259;0,0;75,0;45,601851851851855;55,78703703703704;100,0;38,88888888888889;41,66666666666667;50,0;52,77777777777778;83,33333333333334;0,0;0,0;0,0
61;31,560283687943265;37,825059101654844;46,808510638297875;55,82573454913881;34,04255319148936;38,297872340425535;57,26950354609929;0,0;45,39007092198582;44,39716312056738;43,02600472813239;42,5531914893617;32,05673758865248;38,297872340425535;35,46099290780142;44,680851063829785;38,01418439716312;0,0;100,0;0,0
62;48,48484848484848;0,0;0,0;51,515151515151516;0,0;60,606060606060595;100,0;72,72727272727273;48,48484848484848;56,56565656565656;48,48484848484848;72,72727272727273;0,0;48,48484848484848;0,0;40,4040404040404;0,0;0,0;18,181818181818183;0,0
63;40,833333333333336;5,0;0,0;56,25;33,75;40,833333333333336;89,99999999999999;0,0;100,0;52,03124999999999;40,625;0,0;67,5;44,58333333333334;0,0;42,49999999999999;0,0;0,0;0,0;0,0
64;52,722772277227726;0,0;0,0;100,0;0,0;59,405940594059416;26,732673267326735;0,0;0,0;65,34653465346535;50,495049504950494;0,0;52,722772277227726;47,52475247524753;0,0;0,0;26,732673267326735;0,0;0,0;0,0
65;36,0;63,99999999999999;24,0;82,66666666666667;63,99999999999999;63,99999999999999;52,0;0,0;0,0;63,99999999999999;0,0;0,0;0,0;55,99999999999999;0,0;100,0;24,0;0,0;0,0;0,0
66;27,083333333333332;33,33333333333333;0,0;37,5;100,0;27,500000000000004;29,166666666666668;0,0;0,0;45,0;33,33333333333333;0,0;40,27777777777777;45,833333333333336;37,5;41,66666666666667;33,33333333333333;0,0;0,0;0,0
67;21,25;32,291666666666664;41,66666666666667;46,19565217391305;50,0;32,63888888888889;44,44444444444445;25,0;100,0;35,03787878787879;45,3125;0,0;26,5625;26,666666666666668;29,166666666666664;35,11904761904762;41,66666666666667;25,0;0,0;0,0
68;57,777777777777786;0,0;100,0;85,3125;68,05555555555557;62,91666666666668;56,25;0,0;70,83333333333334;62,878787878787875;56,25;0,0;58,333333333333336;58,611111111111114;0,0;60,88541666666667;87,5;0,0;43,75;0,0
69;31,75;48,75;22,499999999999996;68,88888888888889;22,499999999999996;43,8125;44,41666666666666;0,0;100,0;42,95833333333333;49,8;0,0;22,499999999999996;38,125;0,0;42,49999999999999;44,99999999999999;0,0;0,0;0,0
70;25,4074074074074;26,66666666666667;30,0;38,97435897435898;40,0;27,90476190476191;32,99999999999999;20,0;0,0;30,305555555555554;30,4;100,0;25,555555555555554;25,33333333333333;36,666666666666664;42,00000000000001;25,833333333333336;0,0;0,0;33,333333333333336
71;66,66666666666666;0,0;0,0;83,33333333333333;100,0;100,0;0,0;0,0;83,33333333333333;0,0;0,0;0,0;100,0;0,0;0,0;100,0;0,0;0,0;0,0;0,0
72;0,0;65,21739130434781;0,0;88,39600470035252;61,69212690951821;46,81551116333725;100,0;0,0;42,30317273795535;48,799731408427064;47,10634547591069;0,0;57,579318448883654;37,60282021151586;0,0;53,93654524089306;0,0;0,0;0,0;0,0
73;1,2626832018038217;13,240135287485908;5,997745208568186;45,453126355042905;34,919856869761276;10,087851779370762;45,7323987386239;8,478015783540005;69,98872604284104;14,178936209594633;15,58812476512589;100,0;0,0;21,600901916572727;27,3280721533258;21,544532130777885;7,485907553551282;14,430665163472382;70,2367531003382;15,32356257046223
74;0,0;0,0;0,0;100,0;83,91608391608389;83,9160839160839;78,3216783216783;0,0;0,0;77,62237762237761;71,32867132867132;0,0;89,51048951048949;83,9160839160839;50,34965034965035;73,42657342657343;0,0;0,0;0,0;0,0
75;57,22222222222222;0,0;0,0;56,21212121212121;100,0;53,57142857142857;83,88888888888889;0,0;60,0;52,82051282051283;26,190476190476193;20,0;85,0;34,583333333333336;53,333333333333336;45,33333333333333;46,666666666666664;0,0;0,0;65,0
76;0,0;0,0;36,36363636363637;39,8989898989899;0,0;42,42424242424242;100,0;0,0;0,0;40,404040404040416;0,0;40,909090909090914;42,42424242424242;0,0;40,909090909090914;38,63636363636363;36,36363636363637;0,0;0,0;0,0
77;47,077486272117156;74,16107382550335;0,0;80,4758999389872;100,0;55,59731543624162;63,70893677145886;60,4026845637584;56,375838926174495;56,174496644295324;61,8523489932886;50,33557046979866;36,241610738255034;67,88111217641419;62,013422818791966;69,37156802928615;44,96644295302015;56,3758389261745;0,0;48,322147651006716
78;30,476190476190474;22,5;11,666666666666666;37,59595959595959;39,44444444444444;31,26923076923077;43,11666666666667;33,333333333333336;30,0;28,925925925925927;25,212121212121207;100,0;32,5;32,604166666666664;41,66666666666667;37,14285714285714;25,83333333333333;0,0;0,0;0,0
79;100,0;38,095238095238095;0,0;47,61904761904762;54,76190476190476;68,25396825396825;47,61904761904762;0,0;0,0;57,14285714285714;47,61904761904762;0,0;66,66666666666667;59,523809523809526;0,0;0,0;0,0;0,0;0,0;0,0
80;21,354166666666664;20,833333333333332;0,0;45,13888888888889;33,33333333333333;25,0;20,138888888888886;43,75;0,0;20,138888888888893;15,625;100,0;15,625;26,5625;0,0;37,5;18,75;37,5;0,0;0,0
81;45,65972222222223;45,833333333333336;0,0;41,71626984126985;50,0;32,03125;45,02314814814816;56,25;37,5;34,548611111111114;29,166666666666664;62,5;34,375;31,25;56,25;37,8125;62,5;28,125;100,0;0,0
82;37,96296296296297;0,0;0,0;62,777777777777786;0,0;40,69444444444445;46,666666666666664;0,0;100,0;45,88888888888889;47,77777777777778;100,0;37,96296296296297;33,33333333333333;0,0;0,0;0,0;0,0;0,0;0,0
83;62,56106071179344;36,84577808792742;49,38357757618051;81,62363340311698;88,91602698301931;63,05453095404246;100,0;38,38101884159107;0,0;65,96737613398464;60,25819958129798;99,79064898813677;64,76796929518493;62,68899744126539;60,130262851826;79,64061409630146;53,22167946033961;7,676203768318213;0,0;0,0
84;50,0;50,0;0,0;63,0952380952381;46,42857142857143;38,095238095238095;73,21428571428571;0,0;100,0;39,68253968253968;38,095238095238095;0,0;50,0;38,095238095238095;0,0;45,23809523809524;0,0;0,0;0,0;0,0
85;25,0;22,5;0,0;37,1031746031746;31,25;25,624999999999996;24,218749999999996;25,0;100,0;29,734848484848484;38,425925925925924;52,77777777777778;32,8125;37,5;33,33333333333333;22,916666666666664;21,875;25,0;0,0;0,0
86;35,27777777777778;38,19444444444444;44,44444444444444;56,99999999999999;42,361111111111114;37,13333333333333;41,03703703703703;33,33333333333333;100,0;41,089743589743584;39,2962962962963;33,33333333333333;30,05050505050505;48,23232323232323;40,97222222222223;41,574074074074076;36,57407407407407;58,333333333333336;0,0;0,0
87;41,666666666666664;50,0;0,0;92,85714285714286;0,0;55,55555555555555;56,25;50,0;0,0;51,388888888888886;0,0;0,0;38,888888888888886;44,44444444444444;62,5;62,5;0,0;100,0;0,0;0,0
88;36,406619385342786;42,5531914893617;26,24113475177305;56,04986030517946;46,3356973995272;40,261865793780686;47,96099290780142;45,39007092198582;45,39007092198582;35,177304964539005;42,37588652482269;100,0;30,319148936170215;41,70212765957447;51,06382978723404;45,71740316421168;29,78723404255319;0,0;38,297872340425535;0,0
89;48,91304347826087;97,82608695652173;0,0;89,67391304347827;52,17391304347825;71,7391304347826;100,0;52,17391304347825;0,0;81,52173913043478;81,52173913043477;0,0;39,13043478260869;58,69565217391304;0,0;58,69565217391304;48,91304347826087;0,0;0,0;0,0
90;44,776119402985074;44,776119402985074;0,0;100,0;52,23880597014925;52,23880597014925;64,67661691542288;63,43283582089552;0,0;49,751243781094516;55,970149253731336;0,0;52,23880597014925;52,23880597014925;0,0;89,55223880597015;0,0;44,776119402985074;0,0;0,0
91;0,0;0,0;38,75;71,45833333333333;60,0;49,0625;79,5;0,0;100,0;59,285714285714285;41,875;89,99999999999999;37,5;79,375;0,0;52,5;39,375;0,0;60,0;0,0
92;29,32098765432099;38,44444444444444;33,33333333333333;62,962962962962955;60,0;29,090909090909093;33,33333333333333;0,0;100,0;33,376068376068375;44,75308641975309;33,33333333333333;28,253968253968253;50,55555555555556;29,166666666666668;29,36507936507936;36,11111111111111;0,0;0,0;0,0
93;64,88095238095238;68,33333333333333;41,666666666666664;90,76666666666667;91,07142857142858;60,1388888888889;71,81818181818183;58,333333333333336;83,33333333333334;54,393939393939384;64,375;100,0;50,0;63,28125;87,5;87,20238095238095;58,33333333333333;87,5;0,0;0,0
94;17,777777777777775;60,0;0,0;77,63157894736842;43,33333333333334;44,523809523809526;78,33333333333333;0,0;60,0;54,30555555555554;48,09523809523809;63,33333333333334;42,5;37,5;39,16666666666667;47,333333333333336;30,0;20,0;100,0;0,0
95;18,333333333333332;25,0;0,0;40,38095238095238;35,0;27,261904761904766;39,44444444444445;0,0;36,66666666666667;26,203703703703706;26,36363636363636;100,0;29,166666666666664;24,52380952380952;36,0;31,428571428571423;30,0;30,0;0,0;0,0
96;31,578947368421055;0,0;0,0;72,18045112781954;100,0;31,578947368421055;83,77192982456141;42,10526315789473;0,0;40,78947368421053;54,73684210526317;0,0;42,10526315789475;39,473684210526315;0,0;46,491228070175445;52,63157894736843;0,0;0,0;0,0
97;41,17647058823529;41,17647058823529;62,745098039215684;60,187553282182435;100,0;55,33769063180828;64,40422322775264;39,21568627450981;54,90196078431373;42,15686274509804;63,33333333333334;0,0;57,51633986928104;47,05882352941176;23,52941176470588;47,54901960784313;45,09803921568626;39,21568627450981;73,52941176470588;0,0
98;17,5;0,0;17,5;32,99999999999999;100,0;30,0;42,08333333333333;0,0;0,0;31,66666666666667;36,66666666666667;0,0;30,0;0,0;0,0;34,66666666666667;17,5;0,0;0,0;0,0
99;29,86111111111111;32,22222222222222;0,0;73,72685185185186;76,66666666666666;32,407407407407405;60,9375;33,33333333333333;0,0;40,4040404040404;42,59259259259259;100,0;30,555555555555554;29,166666666666668;33,33333333333333;43,82716049382717;33,33333333333333;50,0;0,0;41,66666666666667
100;50,0;50,0;0,0;72,22222222222223;0,0;50,0;50,0;0,0;0,0;66,66666666666666;0,0;75,0;50,0;62,5;54,166666666666664;66,66666666666666;0,0;100,0;0,0;0,0
101;50,83333333333333;64,58333333333334;0,0;89,88095238095238;0,0;56,25;64,23611111111111;0,0;83,33333333333334;65,77380952380952;68,33333333333333;0,0;37,5;66,66666666666666;100,0;75,0;43,75;0,0;0,0;0,0
102;35,7089947089947;37,39999999999999;43,21428571428571;55,785714285714285;53,107142857142854;36,98136645962734;47,56976744186046;42,857142857142854;60,357142857142854;39,38227513227513;36,743243243243235;100,0;42,83229813664595;40,61764705882352;44,99999999999999;44,45588235294118;41,57692307692307;41,785714285714285;0,0;18,0
103;44,704049844236756;69,78193146417445;0,0;99,91503823279524;0,0;61,059190031152646;100,0;0,0;0,0;53,79023883696781;59,96884735202492;0,0;35,981308411214954;39,25233644859813;91,58878504672897;61,05919003115263;44,15887850467289;69,78193146417445;0,0;0,0
104;0,0;32,608695652173914;0,0;100,0;32,608695652173914;44,323671497584535;28,985507246376812;0,0;0,0;54,95169082125604;28,985507246376812;72,46376811594202;40,45893719806763;48,30917874396135;0,0;0,0;0,0;0,0;72,46376811594202;0,0
105;39,286926994906615;34,11290322580645;0,0;61,86559139784947;67,21774193548387;37,97491039426523;53,309438470728786;45,16129032258064;48,387096774193544;39,354838709677416;41,03565365025468;100,0;37,68500948766603;44,44444444444444;70,96774193548386;51,536098310291855;40,58651026392962;54,3010752688172;48,387096774193544;27,096774193548384
106;42,00000000000001;0,0;0,0;95,83333333333333;46,0;42,00000000000001;32,44444444444445;0,0;0,0;32,44444444444445;49,11111111111111;0,0;64,16666666666667;60,0;0,0;60,0;0,0;0,0;0,0;100,0
107;0,0;0,0;0,0;90,2542372881356;20,338983050847457;84,7457627118644;100,0;0,0;0,0;80,5084745762712;44,49152542372881;0,0;67,79661016949153;0,0;0,0;0,0;35,593220338983045;0,0;20,338983050847457;0,0
108;76,92307692307693;76,92307692307693;0,0;66,66666666666666;100,0;76,92307692307693;46,15384615384615;0,0;92,3076923076923;61,53846153846154;66,66666666666666;0,0;61,53846153846154;76,92307692307693;0,0;46,15384615384615;0,0;0,0;0,0;0,0
109;85,71428571428571;85,71428571428571;0,0;67,3469387755102;0,0;64,28571428571428;100,0;0,0;0,0;72,85714285714285;58,92857142857143;0,0;64,28571428571428;57,14285714285714;50,0;64,28571428571428;0,0;0,0;0,0;0,0
110;46,87500000000001;50,480769230769226;34,61538461538461;69,493006993007;100,0;60,86538461538461;59,294871794871796;0,0;0,0;54,26682692307692;60,0;61,53846153846153;55,219780219780226;62,63736263736265;57,692307692307686;48,46153846153846;48,31730769230769;0,0;0,0;0,0
111;42,033898305084755;56,045197740113004;40,67796610169491;89,25423728813557;96,49717514124293;61,559322033898276;77,81201848998461;40,67796610169491;67,79661016949152;48,47457627118643;57,71186440677965;54,23728813559322;32,357473035439135;57,627118644067764;100,0;59,273607748184;25,875706214689266;63,276836158192076;0,0;20,338983050847457
112;44,99999999999999;80,0;0,0;93,33333333333333;100,0;72,50000000000001;0,0;0,0;0,0;81,66666666666667;0,0;0,0;72,50000000000001;93,33333333333333;0,0;0,0;0,0;0,0;0,0;0,0
113;58,56697819314641;0,0;0,0;100,0;0,0;71,02803738317756;56,074766355140184;56,074766355140184;0,0;59,813084112149525;77,25856697819314;0,0;65,42056074766354;44,85981308411214;74,76635514018692;0,0;56,074766355140184;72,89719626168223;0,0;0,0
